id,length,atomic_fraction,structure__id,structure__nsites,structure__nelement,structure__density,structure__spacegroup,structure__formula_full,structure__formula_reduced,structure__chemical_system,structure__formula_anonymous,structure__e_above_hull,structure__hostlattice__dimension,structure__matprojdata2__band_gap,structure__matprojdata2__cost_per_mol,structure__matprojdata2__cost_per_kg,structure__prototype2__name,structure__prototype2__formula_reduced,structure__prototype3__number,empiricalmeasures__dimensionality,empiricalmeasures__dimensionality_cumlengths,empiricalmeasuresb__ewald_energyb,empiricalmeasures__ionic_radii_overlap_cations,empiricalmeasures__ionic_radii_overlap_anions,relative__length,relative__barrier,vaspcalca__energy_barrier,empcorbarrier__barrier,vaspcalcb__energy_barrier
125,3.2371719719316885,0.6666666666666666,mp-1097884,3,2,1.9265529149656253,65,Be1 F2,BeF2,Be-F,AB2,0.48087841222222494,1.0,6.2782,4.107180455903335,87.37010935812201,,,91.0,1,3,4.60738162073153,0.02401427105836773,0.1868372247261274,0.48704623690387805,1.2347019936900057,3.2606538400000034,1.909098958160002,
91,3.749573,0.6666666666666666,mp-554355,3,2,3.0505171320080255,123,Ca1 F2,CaF2,Ca-F,AB2,0.24025145999999964,3.0,,0.15848650372123047,2.0299314347835518,,,2193.0,1,3,3.3726999776104662,-0.6430795673339631,0.40527679910075776,0.4142135623730949,1.1456292526199985,2.877907059999984,1.6989709759399914,
94,3.749573,0.6666666666666666,mp-554355,3,2,3.0505171320080255,123,Ca1 F2,CaF2,Ca-F,AB2,0.24025145999999964,3.0,,0.15848650372123047,2.0299314347835518,,,2193.0,1,3,-2.4821126783053273,0.5595457758136433,0.6511331573473886,0.4142135623730949,2.5272526114799936,5.3945251999999755,3.0805943347999865,
88,3.022894,0.6666666666666666,mp-554355,3,2,3.0505171320080255,123,Ca1 F2,CaF2,Ca-F,AB2,0.24025145999999964,3.0,,0.15848650372123047,2.0299314347835518,,,2193.0,1,3,-2.2484427304056567,0.267619839894794,-0.3749749482979521,0.14013454129743694,0.10985401611001222,0.9912490700000092,0.6631957394300051,
45,2.448811192567959,0.6666666666666666,mp-1062842,3,2,3.222050050264729,38,Mg1 F2,MgF2,F-Mg,AB2,0.2636489000000024,2.0,,0.12630172373235282,2.027256207710857,,,34.0,1,1,-2.5340532143753762,0.24822879216377713,-0.2071106178255726,0.0,0.0,0.5110475600000086,0.39956511044000476,
159,4.937316103361297,0.5,mp-1225893,4,3,3.4576115385762174,123,Cs1 H1 F2,CsHF2,Cs-F-H,ABC2,0.016595388749999884,0.0,6.3166,8213.628239741922,47778.59791800599,,,1497.0,2,3,3.6287562503954405,,,1.1388367686444105,0.7666458564600083,3.889636910000007,2.2544106635900043,
158,4.588732039656539,0.5,mp-1225893,4,3,3.4576115385762174,123,Cs1 H1 F2,CsHF2,Cs-F-H,ABC2,0.016595388749999884,0.0,6.3166,8213.628239741922,47778.59791800599,,,1497.0,2,3,4.400666317125797,,,0.9878307571176933,0.0,2.4931963699999926,1.487764807129996,
74,4.123650998032807,0.6666666666666666,mp-975644,3,2,2.8515143945066543,191,Be1 F2,BeF2,Be-F,AB2,2.5181230088888915,1.0,0.0,4.107180455903335,87.37010935812201,,,4890.0,2,3,0.9662572329844465,0.6339767586972642,0.5765754472792259,1.0000000000000009,0.5239184299199939,-1.3555195600000047,-0.6251802384400027,
39,3.0572637487871406,0.3333333333333333,mp-1391,3,2,8.309679370006775,164,Ag2 F1,Ag2F,Ag-F,AB2,0.0,2.0,0.0,112.43362142303336,478.9814715549092,trigonal omega,CdI2,,2,2,,,,,,0.5115306700000133,0.3998303378300073,0.32047168999997666
211,4.780070554288163,0.75,mp-23301,4,2,9.22055440774769,225,Bi1 F3,BiF3,Bi-F,AB3,0.2708216324999997,0.0,4.0229,1.4339865291684448,5.391421160085199,alpha bismuth trifluoride,BiF3,,3,3,2.9953698879713784,0.5428243779221003,1.076879589105759,0.9148542155126762,4.368677980409987,7.966529839999993,4.492624882159996,
562,2.3721812790047787,0.75,mp-1185487,4,2,9.370971377927471,225,Lu1 F3,LuF3,F-Lu,AB3,0.3406598299999999,3.0,6.3135,112.60865214674888,485.46119809708875,alpha bismuth trifluoride,BiF3,,3,3,-0.7984364928160517,-0.3669777209952181,-0.16189097329573698,0.0,0.0,0.6432441200000198,0.4721410218800109,
209,4.076457865618384,0.75,mp-23301,4,2,9.22055440774769,225,Bi1 F3,BiF3,Bi-F,AB3,0.2708216324999997,0.0,4.0229,1.4339865291684448,5.391421160085199,alpha bismuth trifluoride,BiF3,,3,3,-0.1822045716979801,0.6092136521706712,0.6102065721568717,0.6329931618554515,2.650439476889994,4.836769360000005,2.7743863786400027,
148,3.676022,0.25,mp-1187787,4,2,4.134141944001067,139,V3 F1,V3F,F-V,AB3,1.7421127287499996,3.0,0.0,54.593303543021726,317.7300729131668,,TiAl3,,2,2,,,,,,-1.2856174799999849,-0.5868039965199917,
155,2.5388729826998047,0.75,mp-13181,4,2,6.455412773002927,225,La1 F3,LaF3,F-La,AB3,0.18141721833333335,3.0,,0.7688393319983057,3.924638412862352,alpha bismuth trifluoride,BiF3,,3,3,-3.5626939364847203,0.4931318254694075,-0.1747891383064899,0.0,0.0,0.3982440899999915,0.3376360054099954,
109,3.060064391876121,0.5,mp-706,4,2,8.970179704918127,139,Hg2 F2,HgF,F-Hg,AB,0.0,0.0,1.9778000000000002,12.185550119564935,27.746342580481045,Calomel,HgCl,,2,2,-0.2396153892940447,-0.07857859352101837,-0.08532378603755264,0.0,0.0,0.4165021999999965,0.3476597077999981,0.10319677000001093
208,2.882491,0.75,mp-23301,4,2,9.22055440774769,225,Bi1 F3,BiF3,Bi-F,AB3,0.2708216324999997,0.0,4.0229,1.4339865291684448,5.391421160085199,alpha bismuth trifluoride,BiF3,,3,3,-2.0719708152828957,0.33005739600344564,0.342683670597852,0.15470053837925155,0.8741561092199897,1.6012805299999968,0.9981030109699983,
565,2.739158999999999,0.75,mp-1185487,4,2,9.370971377927471,225,Lu1 F3,LuF3,F-Lu,AB3,0.3406598299999999,3.0,6.3135,112.60865214674888,485.46119809708875,alpha bismuth trifluoride,BiF3,,3,3,-2.1752651502425806,0.31429666661745737,0.3243290817684259,0.15470053837925135,0.9468384607799869,2.3679043399999955,1.4189794826599977,
32,2.882854,0.3333333333333333,mp-753657,3,3,4.171728179175437,123,Ti1 O1 F1,TiOF,F-O-Ti,ABC,0.0036075111111095737,2.0,0.0,0.5687446692914541,6.863525254688593,,,274.0,2,2,1.44352559417689,-0.49576722393140393,0.3224145893730621,0.0,0.0,1.2306676700000025,0.7946365508300014,
210,4.0764578656183845,0.75,mp-23301,4,2,9.22055440774769,225,Bi1 F3,BiF3,Bi-F,AB3,0.2708216324999997,0.0,4.0229,1.4339865291684448,5.391421160085199,alpha bismuth trifluoride,BiF3,,3,3,-2.29831823328351,0.8104611456767361,0.6265726496099813,0.6329931618554518,2.0239998701399986,3.6957136100000127,2.147946771890007,
230,3.311021820765285,0.5,mp-558134,4,2,7.921891020860189,39,Tl2 F2,TlF,F-Tl,AB,0.006058682499999524,0.0,3.0179000000000005,1716.8896335304557,3842.9504510192487,gamma CuTi,TiCu,,1,2,0.15652527996269328,0.15100959826122784,0.12915809680233226,0.007373739760836634,0.00033955100999655263,0.41730115999999384,0.34809833683999664,
36,4.076971225141526,0.3333333333333333,mp-753657,3,3,4.171728179175437,123,Ti1 O1 F1,TiOF,F-O-Ti,ABC,0.0036075111111095737,2.0,0.0,0.5687446692914541,6.863525254688593,,,274.0,2,3,6.695302342376635,-0.8543722588140898,0.627018376636173,0.4142135623730949,1.8992149096499955,4.6900755199999935,2.693851460479997,
48,3.244855,0.6666666666666666,mp-1062842,3,2,3.222050050264729,38,Mg1 F2,MgF2,F-Mg,AB2,0.2636489000000024,2.0,,0.12630172373235282,2.027256207710857,,,34.0,1,3,-1.6658931760987343,0.38571267992553127,0.4344201002154322,0.3250735744135771,1.6866023345999888,3.583182959999988,2.0861674450399934,
47,2.830717000000001,0.6666666666666666,mp-1062842,3,2,3.222050050264729,38,Mg1 F2,MgF2,F-Mg,AB2,0.2636489000000024,2.0,,0.12630172373235282,2.027256207710857,,,34.0,1,3,-1.5814465213223912,0.16786874441542543,0.12951002431302783,0.15595559534810613,0.4272062605199768,1.2892010399999663,0.8267713709599815,
151,4.967139466695897,0.25,mp-973778,4,2,11.895279090798535,225,Hg3 F1,Hg3F,F-Hg,AB3,0.16233254124999985,3.0,0.0,18.208411055595562,29.3320519666037,alpha bismuth trifluoride,BiF3,,3,3,,,,,,0.19313380999999907,0.2250304616899995,-0.38325660999998945
54,2.884574,0.3333333333333333,mp-1147690,3,3,4.855754281641992,123,Ni1 O1 F1,NiOF,F-Ni-O,ABC,0.3588272256944425,2.0,0.0,0.8532592291931321,9.107143470733016,,,274.0,2,2,1.770204382664133,-0.5069930653469235,0.32793547721631144,0.0,0.0,1.0931384300000104,0.7191329980700057,
229,3.2867859167654734,0.5,mp-558134,4,2,7.921891020860189,39,Tl2 F2,TlF,F-Tl,AB,0.006058682499999524,0.0,3.0179000000000005,1716.8896335304557,3842.9504510192487,gamma CuTi,TiCu,,1,1,0.12980676519137546,0.11854280043541587,0.0915966736039815,0.0,0.0,0.41668267000000014,0.3477587858300001,
219,2.5737477682594503,0.75,mp-8039,4,2,2.891779724992506,221,Al1 F3,AlF3,Al-F,AB3,0.0006581262500002794,0.0,7.6926000000000005,0.15316813970506837,1.8239351134818054,alpha Rhenium trioxide,ReO3,,3,3,-0.20659560230558327,0.08139499087491653,0.1733340530212213,0.0,0.0,1.7806084700000042,1.0965540500300024,
49,3.2448550000000003,0.6666666666666666,mp-1062842,3,2,3.222050050264729,38,Mg1 F2,MgF2,F-Mg,AB2,0.2636489000000024,2.0,,0.12630172373235282,2.027256207710857,,,34.0,1,3,2.426427957538749,-0.5765915077526129,0.36130614417138984,0.32507357441357726,1.4908457339999819,3.2266135599999757,1.8904108444399867,
234,2.877634685648962,0.75,mp-10694,4,2,2.5118235797810775,221,Sc1 F3,ScF3,F-Sc,AB3,0.0,3.0,6.11,155.6523266518739,1526.734814319728,alpha Rhenium trioxide,ReO3,,3,3,-0.2016709027386696,0.09067663933602987,0.19172024629572437,0.0,0.0,1.2047931099999971,0.7804314173899984,0.9519932000000608
46,2.8307170000000004,0.6666666666666666,mp-1062842,3,2,3.222050050264729,38,Mg1 F2,MgF2,F-Mg,AB2,0.2636489000000024,2.0,,0.12630172373235282,2.027256207710857,,,34.0,1,3,-2.4042779086580595,0.303871912066243,0.09642073340361312,0.15595559534810596,0.35969552189999343,1.1662306599999965,0.7592606323399982,
56,3.850595,0.3333333333333333,mp-1147690,3,3,4.855754281641992,123,Ni1 O1 F1,NiOF,F-Ni-O,ABC,0.3588272256944425,2.0,0.0,0.8532592291931321,9.107143470733016,,,274.0,1,3,18.766900073273973,0.12614200739971038,1.7880821376100111,0.33489208458510683,1.6172894815199812,4.0390209099999765,2.336422479589987,
64,4.811221156369867,0.3333333333333333,mp-1147690,3,3,4.855754281641992,123,Ni1 O1 F1,NiOF,F-Ni-O,ABC,0.3588272256944425,2.0,0.0,0.8532592291931321,9.107143470733016,,,274.0,3,3,,0.4131137423689466,1.0972304068329797,0.6679139298800678,13.162949896679994,25.069367749999998,13.882082894749999,
38,4.905316032047272,0.3333333333333333,mp-753657,3,3,4.171728179175437,123,Ti1 O1 F1,TiOF,F-O-Ti,ABC,0.0036075111111095737,2.0,0.0,0.5687446692914541,6.863525254688593,,,274.0,3,3,10.396754965772743,0.5114554445675548,1.1752241109168062,0.7015485460058929,7.731071247510013,15.312764660000028,8.525707798340015,
60,4.079403672468809,0.3333333333333333,mp-1147690,3,3,4.855754281641992,123,Ni1 O1 F1,NiOF,F-Ni-O,ABC,0.3588272256944425,2.0,0.0,0.8532592291931321,9.107143470733016,,,274.0,2,3,7.4238249036720845,-0.8696877770671287,0.632918821754302,0.41421356237309515,1.2494858445000085,3.369068930000026,1.9686188425700144,
231,3.850658283590742,0.5,mp-558134,4,2,7.921891020860189,39,Tl2 F2,TlF,F-Tl,AB,0.006058682499999524,0.0,3.0179000000000005,1716.8896335304557,3842.9504510192487,gamma CuTi,TiCu,,2,2,0.5097645523734684,-0.1690620062726489,0.43182488220086723,0.1715573758391224,0.37615487129999436,1.1018463699999899,0.7239136571299944,
225,3.639829,0.75,mp-8039,4,2,2.891779724992506,221,Al1 F3,AlF3,Al-F,AB3,0.0006581262500002794,0.0,7.6926000000000005,0.15316813970506837,1.8239351134818054,alpha Rhenium trioxide,ReO3,,2,3,5.988778284750765,-0.7667169828088511,0.3694073639047195,0.41421356237309503,1.1211051590999939,3.8226943699999936,2.2176592091299963,
111,3.8415480000000004,0.5,mp-706,4,2,8.970179704918127,139,Hg2 F2,HgF,F-Hg,AB,0.0,0.0,1.9778000000000002,12.185550119564935,27.746342580481045,Calomel,HgCl,,2,2,0.5928524675772451,-0.3486454369522036,0.3918127528684785,0.255381426024422,0.46735312625999614,1.2677829399999894,0.8150128340599943,
141,4.228755938363905,0.25,mp-972767,4,2,3.2065418848224776,225,Si3 F1,Si3F,F-Si,AB3,0.7861948274999992,3.0,0.0,0.17819311182642028,1.725759323437146,alpha bismuth trifluoride,BiF3,,3,3,,,,,,1.663186670000016,1.0320894818300088,
262,2.6861671398663938,0.75,mp-1183590,4,2,3.4660501232816365,139,Ca1 F3,CaF3,Ca-F,AB3,0.13484183845250008,3.0,0.0,0.19344356559715004,1.992759551900095,alpha bismuth trifluoride,BiF3,,2,3,,,,0.07842822042100946,0.0,-0.25607150999999817,-0.02158325898999902,
569,3.873755807296323,0.75,mp-1185487,4,2,9.370971377927471,225,Lu1 F3,LuF3,F-Lu,AB3,0.3406598299999999,3.0,6.3135,112.60865214674888,485.46119809708875,alpha bismuth trifluoride,BiF3,,3,3,-0.17120107168432241,0.59419485516147,0.5907293245075971,0.6329931618554517,2.4029282290499876,5.0201625699999965,2.8750692509299984,
244,2.9490988411356653,0.75,mp-559092,4,2,2.5134148334496706,155,Sc1 F3,ScF3,F-Sc,AB3,0.00195583000000088,3.0,,155.6523266518739,1526.734814319728,alpha Rhenium trioxide,ReO3,,1,3,-0.13241072325911318,0.09203987112454026,0.12313035044872933,0.04701878851852853,0.029066728140013764,1.210529059999999,0.7835804539399994,
241,2.553193377641664,0.75,mp-865239,4,2,10.113452058454156,139,U1 F3,UF3,F-U,AB3,0.1343429895833328,3.0,0.0,,,,TiAl3,,3,3,-1.7502786847356901,0.22342640838450256,0.2258216972746041,0.0,0.0,0.6109153399999911,0.45439252165999516,
143,4.216230248841968,0.25,mp-1186909,4,2,10.095503850275673,225,Ru3 F1,Ru3F,F-Ru,AB3,0.8710497395833334,3.0,0.0,3153.418955972134,9786.892352104516,alpha bismuth trifluoride,BiF3,,3,3,,,,,,2.424380240000005,1.4499847517600029,
135,4.006687999999999,0.75,mp-985278,4,2,8.522775348689388,139,Ac1 F3,AcF3,Ac-F,AB3,0.0,3.0,6.207599999999999,,,alpha bismuth trifluoride,BiF3,,2,3,0.3981024407848963,0.5995873071812086,0.5998803703091125,0.5161862357052868,1.9318805853299859,4.580328659999992,2.6336004343399955,
253,3.6077699999999995,0.75,mp-1183303,4,2,4.994243356940504,139,Ba1 F3,BaF3,Ba-F,AB3,0.06120552249999989,3.0,0.0,0.13865362761608427,0.7135243467507381,alpha bismuth trifluoride,BiF3,,1,3,,,,0.2975268970436672,0.38373401393999795,0.7363365900000076,0.5232487879100043,
251,2.632446823486089,0.75,mp-865239,4,2,10.113452058454156,139,U1 F3,UF3,F-U,AB3,0.1343429895833328,3.0,0.0,,,,TiAl3,,2,3,-1.7431018586262894,0.2792024346119564,0.2793671792212984,0.03104090999861117,0.2700236296800042,1.1027616599999988,0.7244161513399994,
228,4.457861900492376,0.75,mp-8039,4,2,2.891779724992506,221,Al1 F3,AlF3,Al-F,AB3,0.0006581262500002794,0.0,7.6926000000000005,0.15316813970506837,1.8239351134818054,alpha Rhenium trioxide,ReO3,,3,3,8.270359326410698,-0.8246513760808669,0.2592384239628154,0.7320508075688771,1.827100547999992,5.10866046999999,2.9236545980299944,
239,2.816662770023899,0.75,mp-559092,4,2,2.5134148334496706,155,Sc1 F3,ScF3,F-Sc,AB3,0.00195583000000088,3.0,,155.6523266518739,1526.734814319728,alpha Rhenium trioxide,ReO3,,1,1,-0.24975117325516294,0.09042850813390091,0.04713941981337033,0.0,0.0,1.1575841999999739,0.7545137257999857,
122,2.7934126111553943,0.75,mp-246,4,2,2.8243456149520556,221,Ti1 F3,TiF3,F-Ti,AB3,0.0,3.0,0.0,0.6361948854441446,6.066960519817235,alpha Rhenium trioxide,ReO3,,3,3,-0.20503299631684513,0.08813277413091636,0.18493341884705616,0.0,0.0,0.656053270000001,0.4791732452300006,0.5098396299999877
579,4.542381322062552,0.75,mp-1185487,4,2,9.370971377927471,225,Lu1 F3,LuF3,F-Lu,AB3,0.3406598299999999,3.0,6.3135,112.60865214674888,485.46119809708875,alpha bismuth trifluoride,BiF3,,3,3,-0.06192295563687367,0.5891412457481746,0.6707982269313606,0.9148542155126762,3.906590933519984,7.759074599999991,4.378731955399995,
256,2.4908168100587504,0.75,mp-1183590,4,2,3.4660501232816365,139,Ca1 F3,CaF3,Ca-F,AB3,0.13484183845250008,3.0,0.0,0.19344356559715004,1.992759551900095,alpha bismuth trifluoride,BiF3,,3,3,,,,0.0,0.24481074428999702,0.18984969999999635,0.223227485299998,
131,2.8331562548987654,0.75,mp-985278,4,2,8.522775348689388,139,Ac1 F3,AcF3,Ac-F,AB3,0.0,3.0,6.207599999999999,,,alpha bismuth trifluoride,BiF3,,2,3,-1.7516523787448364,0.30205669403389734,0.30960818150228686,0.07210556880891365,0.5027848780499926,1.977239940000004,1.2045047270600022,
124,2.6426094009066117,0.75,mp-985278,4,2,8.522775348689388,139,Ac1 F3,AcF3,Ac-F,AB3,0.0,3.0,6.207599999999999,,,alpha bismuth trifluoride,BiF3,,3,3,-1.1729558474281703,-0.19054685399215465,0.1716492486404606,0.0,0.0,1.0614204900000175,0.7017198490100096,
243,2.8750354095620865,0.75,mp-559092,4,2,2.5134148334496706,155,Sc1 F3,ScF3,F-Sc,AB3,0.00195583000000088,3.0,,155.6523266518739,1526.734814319728,alpha Rhenium trioxide,ReO3,,2,3,-0.25161539125770105,0.09201596233296772,0.09071307489807579,0.0207240427073534,0.01321765263001018,1.1816600699999924,0.7677313784299958,
132,3.4467360000000005,0.75,mp-985278,4,2,8.522775348689388,139,Ac1 F3,AcF3,Ac-F,AB3,0.0,3.0,6.207599999999999,,,alpha bismuth trifluoride,BiF3,,1,3,-2.6414523429674546,0.4571165118414964,0.4729921707553908,0.3042926430283316,0.9768985605000009,2.840834990000019,1.6786184095100105,
129,3.945380139026678,0.5,mp-1183545,4,2,2.2522659313907383,186,Ca2 F2,CaF,Ca-F,AB,0.3654533474999999,3.0,0.0,0.24705888369062176,2.0910115578600426,Wurtzite,ZnS,,3,3,,,,0.0,0.0,0.3139031600000237,0.29133283484001304,
236,4.06959,0.75,mp-10694,4,2,2.5118235797810775,221,Sc1 F3,ScF3,F-Sc,AB3,0.0,3.0,6.11,155.6523266518739,1526.734814319728,alpha Rhenium trioxide,ReO3,,2,3,,-0.8645801454437425,0.4279137326232183,0.4142135623730949,0.903790651590014,2.8510420200000226,1.6842220689800125,
249,2.7804972738677516,0.75,mp-1183303,4,2,4.994243356940504,139,Ba1 F3,BaF3,Ba-F,AB3,0.06120552249999989,3.0,0.0,0.13865362761608427,0.7135243467507381,alpha bismuth trifluoride,BiF3,,3,3,,,,0.0,0.07156010771999874,0.1677138100000093,0.2110748816900051,
572,3.8737558072963245,0.75,mp-1185487,4,2,9.370971377927471,225,Lu1 F3,LuF3,F-Lu,AB3,0.3406598299999999,3.0,6.3135,112.60865214674888,485.46119809708875,alpha bismuth trifluoride,BiF3,,3,3,-2.1627667860499287,0.6942101134927308,0.5943768800371858,0.6329931618554523,2.2627221550199903,4.764778100000001,2.734863176900001,
130,3.9532200230584817,0.5,mp-1183545,4,2,2.2522659313907383,186,Ca2 F2,CaF,Ca-F,AB,0.3654533474999999,3.0,0.0,0.24705888369062176,2.0910115578600426,Wurtzite,ZnS,,2,3,,,,0.001987104855690282,0.48418249067998254,1.195838479999992,0.7755153255199956,
264,3.2226829999999995,0.75,mp-1183590,4,2,3.4660501232816365,139,Ca1 F3,CaF3,Ca-F,AB3,0.13484183845250008,3.0,0.0,0.19344356559715004,1.992759551900095,alpha bismuth trifluoride,BiF3,,1,3,,,,0.29382577915233626,0.28855478429999126,0.2695291899999859,0.26697152530999224,
123,3.9504819999999996,0.75,mp-246,4,2,2.8243456149520556,221,Ti1 F3,TiF3,F-Ti,AB3,0.0,3.0,0.0,0.6361948854441446,6.066960519817235,alpha Rhenium trioxide,ReO3,,2,3,,-0.8338025897248527,0.40502932433753536,0.4142135623730951,1.0805851929599994,2.62433231,1.55975843819,2.0606961699999147
245,4.984209481166497,0.75,mp-10694,4,2,2.5118235797810775,221,Sc1 F3,ScF3,F-Sc,AB3,0.0,3.0,6.11,155.6523266518739,1526.734814319728,alpha Rhenium trioxide,ReO3,,3,3,7.3507056811483835,-0.9103611137189702,0.2909129866281912,0.7320508075688772,1.5143526183600027,3.9631767500000024,2.294784035750001,
250,2.9923783172456653,0.75,mp-1183303,4,2,4.994243356940504,139,Ba1 F3,BaF3,Ba-F,AB3,0.06120552249999989,3.0,0.0,0.13865362761608427,0.7135243467507381,alpha bismuth trifluoride,BiF3,,2,3,,,,0.07620257188138907,0.0,0.037367530000011584,0.13951477397000636,
319,2.382811740836233,0.75,mp-1187558,4,2,9.005640154699686,225,Tm1 F3,TmF3,F-Tm,AB3,0.018832925000001666,3.0,6.257300000000001,506.90750101048764,2243.654244246392,alpha bismuth trifluoride,BiF3,,3,3,-0.7949525084728748,-0.3686222591637667,-0.16262236816706244,0.0,0.0,0.6668222899999989,0.4850854372099994,
254,4.0687491887270335,0.75,mp-559092,4,2,2.5134148334496706,155,Sc1 F3,ScF3,F-Sc,AB3,0.00195583000000088,3.0,,155.6523266518739,1526.734814319728,alpha Rhenium trioxide,ReO3,,1,3,10.975443083656955,0.09240225491694476,0.9458753938590552,0.4445283375874319,3.0644695123200103,6.739495879999993,3.818983238119996,
269,3.133111423675286,0.5,mp-1067139,4,2,1.6216945583424347,166,N2 F2,NF,F-N,AB,0.4142952175300012,0.0,0.0,0.07383599975048385,1.1185542933857573,,,36.0,2,2,,,,0.0,0.10284734322000667,-0.221351559999988,-0.0025220064399934378,
263,4.231862,0.75,mp-1183303,4,2,4.994243356940504,139,Ba1 F3,BaF3,Ba-F,AB3,0.06120552249999989,3.0,0.0,0.13865362761608427,0.7135243467507381,alpha bismuth trifluoride,BiF3,,2,3,,,,0.521980273015466,0.5350467148199965,1.0119517100000053,0.6745614887900029,
308,2.8204076550758903,1.0,mp-561203,4,1,1.653847564795886,15,F4,F2,F,A,0.0,,,0.13982824750367834,1.84,,,2611.0,1,2,,,,0.9768015044236216,0.5169024075599989,2.385339089999995,1.4285511604099974,
279,3.289325823292012,0.5,mp-557835,4,2,7.953395290873438,129,Tl2 F2,TlF,F-Tl,AB,0.005566314999999378,0.0,3.0070000000000006,1716.8896335304557,3842.9504510192487,gamma CuTi,TiCu,,2,2,0.14848004587361174,0.12570279820016061,0.11966731088294269,0.0,0.0,0.4170743300000055,0.34797380717000304,
310,3.0191272222825503,0.75,mp-1216702,4,2,6.968089827619651,164,U1 F3,UF3,F-U,AB3,0.02100414458333333,3.0,,,,,Li3N,,2,3,0.3188846797679048,0.24172330568479738,-0.5176820651434033,0.15224386027470874,0.0,1.01257726999998,0.674904921229989,
257,4.231862,0.75,mp-1183303,4,2,4.994243356940504,139,Ba1 F3,BaF3,Ba-F,AB3,0.06120552249999989,3.0,0.0,0.13865362761608427,0.7135243467507381,alpha bismuth trifluoride,BiF3,,2,3,,,,0.521980273015466,0.7676677595700013,1.435669460000014,0.9071825335400077,
133,4.838332569024787,0.75,mp-246,4,2,2.8243456149520556,221,Ti1 F3,TiF3,F-Ti,AB3,0.0,3.0,0.0,0.6361948854441446,6.066960519817235,alpha Rhenium trioxide,ReO3,,3,3,7.622820294570602,-0.8950756891723921,0.2799632729640553,0.7320508075688772,1.756842657299989,3.856130969999981,2.2360159025299895,
137,4.006688,0.75,mp-985278,4,2,8.522775348689388,139,Ac1 F3,AcF3,Ac-F,AB3,0.0,3.0,6.207599999999999,,,alpha bismuth trifluoride,BiF3,,2,3,-2.8830340126644955,0.6715555404121427,0.6020779111635868,0.5161862357052871,1.2256305537599879,3.293898729999995,1.9273504027699975,
272,3.4612013762560934,0.5,mp-1067139,4,2,1.6216945583424347,166,N2 F2,NF,F-N,AB,0.4142952175300012,0.0,0.0,0.07383599975048385,1.1185542933857573,,,36.0,2,3,,,,0.10471697562416807,0.1543184264700008,-0.12759730999999874,0.048949076810000686,
